,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend,14 Day MA,14 Day STD,Upper Band,Lower Band,Call
378,HINDUNILVR,EQ,21-Nov-2018,1694.0,1690.05,1706.0,1678.7,1692.9,1689.95,1690.74,932133,1575992049.15,34918,480574,51.56,11,2018,-0.23907910271546706,Slight or No change,1672.9461538461535,28.665131704615913,1730.2764172553852,1615.6158904369213,Hold Short/Liquidate Buy
379,HINDUNILVR,EQ,22-Nov-2018,1689.95,1692.9,1703.7,1663.0,1675.0,1675.1,1683.93,808599,1361624987.2,37443,305930,37.83,11,2018,-0.8787242226101499,Other,1675.7653846153842,26.72640224431704,1729.2181891040182,1622.3125801267502,Hold Buy/Liquidate Short
380,HINDUNILVR,EQ,26-Nov-2018,1675.1,1678.1,1750.0,1678.1,1740.0,1744.0,1727.56,2314140,3997809237.6,85891,737424,31.87,11,2018,4.113187272401664,among top gainers,1683.761538461538,30.442268817734494,1744.6460760970072,1622.877000826069,Hold Short/Liquidate Buy
381,HINDUNILVR,EQ,27-Nov-2018,1744.0,1738.9,1741.5,1709.25,1730.8,1733.3,1725.98,1592918,2749346055.4,90395,910042,57.13,11,2018,-0.6135321100917412,Other,1691.5576923076917,29.011871464961263,1749.5814352376142,1633.5339493777692,Hold Short/Liquidate Buy
382,HINDUNILVR,EQ,28-Nov-2018,1733.3,1731.0,1748.0,1716.75,1737.45,1732.2,1732.38,1205956,2089176907.65,55112,629162,52.17,11,2018,-0.06346275889920205,Slight or No change,1698.3538461538458,27.19619659026568,1752.7462393343772,1643.9614529733144,Hold Short/Liquidate Buy
383,HINDUNILVR,EQ,29-Nov-2018,1732.2,1745.9,1780.0,1737.5,1774.45,1768.5,1763.68,1936534,3415426622.55,79305,937875,48.43,11,2018,2.0956009698649187,positive,1705.730769230769,32.17837355058534,1770.0875163319395,1641.3740221295984,Hold Short/Liquidate Buy
384,HINDUNILVR,EQ,30-Nov-2018,1768.5,1770.95,1798.3,1742.25,1774.3,1754.0,1763.32,2373749,4185668861.55,84072,1335813,56.27,11,2018,-0.8199038733389896,Other,1713.4,30.748367165353518,1774.8967343307072,1651.9032656692925,Hold Short/Liquidate Buy
385,HINDUNILVR,EQ,03-Dec-2018,1754.0,1769.5,1838.3,1748.05,1836.0,1825.6,1794.19,4310053,7733058276.9,137726,1486187,34.48,12,2018,4.082098061573537,among top gainers,1725.2846153846149,41.13891296884854,1807.562441322312,1643.006789446918,Short
386,HINDUNILVR,EQ,04-Dec-2018,1825.6,1835.0,1848.95,1801.0,1811.0,1807.65,1817.21,3155914,5734950766.85,133167,1397705,44.29,12,2018,-0.9832383873794814,Other,1732.3730769230767,46.85441821656053,1826.0819133561974,1638.6642404899558,Hold Short/Liquidate Buy
387,HINDUNILVR,EQ,05-Dec-2018,1807.65,1803.0,1854.8,1788.0,1852.0,1848.1,1826.46,2847336,5200551572.95,109627,973401,34.19,12,2018,2.2377119464497937,positive,1743.2999999999995,55.895501458842446,1855.0910029176846,1631.5089970823149,Hold Short/Liquidate Buy
388,HINDUNILVR,EQ,06-Dec-2018,1848.1,1840.0,1847.0,1797.65,1799.0,1801.5,1815.81,2399579,4357185526.7,144275,1009472,42.07,12,2018,-2.5215085763757306,Other,1751.9461538461535,55.504847616910936,1862.955849079976,1640.9364586123318,Hold Short/Liquidate Buy
389,HINDUNILVR,EQ,07-Dec-2018,1801.5,1801.3,1832.75,1792.1,1825.15,1824.3,1811.81,1774240,3214584334.2,74960,783922,44.18,12,2018,1.2656119900083196,positive,1761.4,56.633135912957364,1874.6662718259147,1648.1337281740855,Hold Short/Liquidate Buy
390,HINDUNILVR,EQ,10-Dec-2018,1824.3,1796.8,1815.0,1790.0,1800.0,1795.8,1802.24,1216028,2191574721.75,72293,548580,45.11,12,2018,-1.562243052129586,Other,1769.230769230769,53.487672016030906,1876.2061132628312,1662.2554251987074,Hold Short/Liquidate Buy
391,HINDUNILVR,EQ,11-Dec-2018,1795.8,1781.0,1819.9,1770.1,1795.7,1794.9,1795.87,2237806,4018805765.6,122001,1239189,55.38,12,2018,-0.0501169395255574,Slight or No change,1777.3038461538458,48.181404009326144,1873.6666541724978,1680.9410381351936,Hold Short/Liquidate Buy
392,HINDUNILVR,EQ,12-Dec-2018,1794.9,1796.0,1845.05,1795.95,1838.15,1839.1,1826.8,1449484,2647920690.5,68923,653738,45.1,12,2018,2.4625327316284857,positive,1789.9192307692306,39.959967146648395,1869.8391650625274,1709.9992964759338,Hold Short/Liquidate Buy
393,HINDUNILVR,EQ,13-Dec-2018,1839.1,1848.0,1867.45,1837.05,1852.05,1855.55,1853.19,1586900,2940819581.0,104574,758442,47.79,12,2018,0.8944592463705048,Slight positive,1798.4999999999998,41.234315199870466,1880.9686303997405,1716.0313696002588,Hold Short/Liquidate Buy
394,HINDUNILVR,EQ,14-Dec-2018,1855.55,1837.0,1865.85,1832.75,1860.55,1860.55,1852.52,1573884,2915656040.0,84581,759032,48.23,12,2018,0.2694618846164287,Slight or No change,1808.2884615384608,39.535644011931794,1887.3597495623249,1729.2171735145976,Hold Short/Liquidate Buy
395,HINDUNILVR,EQ,17-Dec-2018,1860.55,1865.0,1869.5,1845.05,1850.75,1850.7,1855.7,1179613,2189010587.15,50816,475479,40.31,12,2018,-0.5294133455161054,Other,1817.4038461538462,33.7711875565057,1884.9462212668573,1749.8614710408347,Hold Short/Liquidate Buy
396,HINDUNILVR,EQ,18-Dec-2018,1850.7,1848.9,1848.9,1833.0,1844.0,1840.75,1839.35,1521255,2798114681.9,58549,1040031,68.37,12,2018,-0.5376344086021501,Other,1822.961538461538,30.87316900003805,1884.7078764616144,1761.215200461462,Hold Short/Liquidate Buy
397,HINDUNILVR,EQ,19-Dec-2018,1840.75,1849.95,1858.0,1842.0,1845.0,1844.8,1848.62,1687085,3118785203.6,89407,1324512,78.51,12,2018,0.22001901398887025,Slight or No change,1829.9461538461533,23.31818372665546,1876.5825212994644,1783.3097863928424,Hold Short/Liquidate Buy
398,HINDUNILVR,EQ,20-Dec-2018,1844.8,1839.0,1854.9,1821.0,1833.0,1834.25,1839.16,1500656,2759945725.9,84823,898964,59.9,12,2018,-0.5718777103209005,Other,1830.6115384615384,23.307242739220204,1877.2260239399786,1783.9970529830978,Hold Short/Liquidate Buy
399,HINDUNILVR,EQ,21-Dec-2018,1834.25,1833.0,1842.6,1800.0,1810.0,1803.5,1816.56,1439522,2614985011.9,85704,946603,65.76,12,2018,-1.6764345100177214,Other,1830.2923076923075,23.67348944635055,1877.6392865850084,1782.9453287996064,Hold Buy/Liquidate Short
400,HINDUNILVR,EQ,24-Dec-2018,1803.5,1814.0,1814.0,1777.55,1788.0,1784.65,1797.63,1023418,1839728513.15,46050,376414,36.78,12,2018,-1.0451899085112235,Other,1825.4115384615384,26.111349335201364,1877.6342371319408,1773.1888397911355,Hold Buy/Liquidate Short
401,HINDUNILVR,EQ,26-Dec-2018,1784.65,1760.0,1798.65,1741.25,1790.0,1791.6,1772.77,2212019,3921411644.1,71897,642553,29.05,12,2018,0.3894321015325053,Slight or No change,1824.65,26.996218871088015,1878.6424377421758,1770.657562257824,Hold Buy/Liquidate Short
402,HINDUNILVR,EQ,27-Dec-2018,1791.6,1802.7,1823.0,1793.15,1816.0,1814.9,1807.59,1516851,2741845054.3,60445,801536,52.84,12,2018,1.3005135074793506,positive,1823.926923076923,27.131920126410932,1878.1907633297449,1769.6630828241014,Hold Buy/Liquidate Short
403,HINDUNILVR,EQ,28-Dec-2018,1814.9,1817.9,1834.9,1815.7,1820.0,1822.05,1826.37,963189,1759135560.45,46234,459688,47.73,12,2018,0.3939610997851117,Slight or No change,1825.9461538461535,25.80873125468816,1877.56361635553,1774.3286913367776,Hold Buy/Liquidate Short
404,HINDUNILVR,EQ,31-Dec-2018,1822.05,1830.0,1836.9,1811.25,1817.9,1819.65,1820.78,757071,1378463008.35,29700,412583,54.5,12,2018,-0.13171976619740233,Slight or No change,1827.85,24.189779177764965,1876.2295583555301,1779.47044164447,Hold Buy/Liquidate Short
405,HINDUNILVR,EQ,01-Jan-2019,1819.65,1824.8,1824.8,1798.35,1799.0,1801.1,1804.57,807345,1456911127.7,23385,438072,54.26,1,2019,-1.019426812848634,Other,1824.926923076923,24.999446788798128,1874.9258166545194,1774.9280294993268,Hold Buy/Liquidate Short
406,HINDUNILVR,EQ,02-Jan-2019,1801.1,1792.4,1808.85,1771.3,1781.0,1784.6,1786.89,1598707,2856718978.55,58293,993011,62.11,1,2019,-0.9161068236077984,Other,1819.4692307692308,25.496621822534113,1870.462474414299,1768.4759871241627,Hold Buy/Liquidate Short
407,HINDUNILVR,EQ,03-Jan-2019,1784.6,1782.6,1803.45,1782.6,1785.0,1788.4,1792.38,1182624,2119709407.95,60197,680871,57.57,1,2019,0.2129328701109489,Slight or No change,1813.9192307692306,23.590548411626806,1861.1003275924845,1766.7381339459769,Hold Buy/Liquidate Short
408,HINDUNILVR,EQ,04-Jan-2019,1788.4,1798.9,1802.0,1772.15,1780.0,1781.7,1784.94,1454134,2595536562.0,79115,862409,59.31,1,2019,-0.3746365466338664,Slight or No change,1808.6115384615384,22.355444469708495,1853.3224274009556,1763.9006495221215,Hold Buy/Liquidate Short
409,HINDUNILVR,EQ,07-Jan-2019,1781.7,1791.5,1804.0,1782.45,1784.0,1784.95,1790.16,909032,1627311434.2,30753,611874,67.31,1,2019,0.18241005780996744,Slight or No change,1804.319230769231,20.985446727703625,1846.2901242246385,1762.3483373138235,Hold Buy/Liquidate Short
410,HINDUNILVR,EQ,08-Jan-2019,1784.95,1792.0,1793.5,1761.1,1769.95,1770.85,1773.74,1262707,2239711344.45,57180,804480,63.71,1,2019,-0.7899380935040279,Other,1798.6307692307694,19.029588129049817,1836.689945488869,1760.5715929726696,Hold Buy/Liquidate Short
411,HINDUNILVR,EQ,09-Jan-2019,1770.85,1777.5,1797.0,1773.4,1786.0,1785.0,1785.48,1324628,2365099189.6,72737,778203,58.75,1,2019,0.7990513030465607,Slight positive,1794.8423076923075,16.01038525144614,1826.8630781952,1762.8215371894155,Hold Buy/Liquidate Short
412,HINDUNILVR,EQ,10-Jan-2019,1785.0,1785.0,1799.1,1779.0,1786.0,1786.2,1787.93,1313981,2349309256.2,56693,892823,67.95,1,2019,0.06722689075631116,Slight or No change,1793.5115384615383,15.949662403057806,1825.4108632676541,1761.612213655423,Hold Buy/Liquidate Short
413,HINDUNILVR,EQ,11-Jan-2019,1786.2,1795.0,1795.4,1758.55,1770.0,1769.4,1773.87,1113837,1975803617.2,52486,649663,58.33,1,2019,-0.9405441719852136,Other,1792.3384615384616,17.16986402891742,1826.6781895962963,1757.998733480627,Hold Buy/Liquidate Short
414,HINDUNILVR,EQ,14-Jan-2019,1769.4,1771.0,1780.75,1760.1,1766.0,1763.9,1766.64,1018068,1798561084.2,36672,675559,66.36,1,2019,-0.3108398327116513,Slight or No change,1790.207692307693,18.900681713447433,1828.0090557345875,1752.4063288807981,Hold Buy/Liquidate Short
415,HINDUNILVR,EQ,15-Jan-2019,1763.9,1767.4,1793.4,1767.4,1786.55,1789.85,1780.97,1614600,2875557581.75,56059,1231103,76.25,1,2019,1.4711718351380298,positive,1788.2807692307692,17.3900778518838,1823.0609249345368,1753.5006135270016,Hold Short/Liquidate Buy
416,HINDUNILVR,EQ,16-Jan-2019,1789.85,1790.0,1794.8,1766.8,1771.65,1772.55,1774.6,2054033,3645095839.05,53605,1545518,75.24,1,2019,-0.9665614436964008,Other,1784.473076923077,14.570498381290381,1813.6140736856573,1755.3320801604966,Hold Buy/Liquidate Short
417,HINDUNILVR,EQ,17-Jan-2019,1772.55,1776.9,1779.25,1742.5,1750.0,1751.5,1760.88,1941204,3418235345.45,80743,895796,46.15,1,2019,-1.1875546529011904,Other,1779.2307692307693,13.038844824646956,1805.3084588800632,1753.1530795814756,Buy
418,HINDUNILVR,EQ,18-Jan-2019,1751.5,1750.0,1768.85,1727.3,1746.4,1744.1,1746.76,3234056,5649114893.35,119528,1229772,38.03,1,2019,-0.42249500428205294,Slight or No change,1774.8461538461538,14.566291874619289,1803.9787375953924,1745.7135700969152,Buy
419,HINDUNILVR,EQ,21-Jan-2019,1744.1,1749.0,1758.0,1736.05,1745.85,1746.9,1747.7,1628067,2845378288.5,65165,1057378,64.95,1,2019,0.1605412533685069,Slight or No change,1771.9461538461542,16.131341925268547,1804.2088376966915,1739.683469995617,Hold Buy/Liquidate Short
420,HINDUNILVR,EQ,22-Jan-2019,1746.9,1746.0,1755.0,1741.25,1751.0,1750.2,1749.37,1776472,3107698997.0,87250,1227583,69.1,1,2019,0.18890606216726002,Slight or No change,1769.0076923076927,16.36194576549489,1801.731583838682,1736.283800776703,Hold Buy/Liquidate Short
421,HINDUNILVR,EQ,23-Jan-2019,1750.2,1752.0,1784.05,1749.4,1760.55,1767.2,1774.32,2321782,4119584551.2,59649,1249936,53.84,1,2019,0.9713175637070082,Slight positive,1767.8923076923081,15.912676369265904,1799.7176604308395,1736.0669549537758,Hold Buy/Liquidate Short
422,HINDUNILVR,EQ,24-Jan-2019,1767.2,1766.8,1784.05,1756.7,1759.0,1759.5,1763.94,1350870,2382854580.75,62636,925006,68.47,1,2019,-0.43571751923947577,Slight or No change,1765.9346153846154,15.18826828812166,1796.3111519608588,1735.5580788083719,Hold Buy/Liquidate Short
423,HINDUNILVR,EQ,25-Jan-2019,1759.5,1762.0,1778.75,1750.0,1755.0,1756.8,1763.2,1131790,1995570636.6,76957,660207,58.33,1,2019,-0.1534526854219953,Slight or No change,1764.8538461538462,15.30875922394023,1795.4713646017267,1734.2363277059658,Hold Buy/Liquidate Short
424,HINDUNILVR,EQ,28-Jan-2019,1756.8,1758.9,1771.55,1740.15,1746.0,1743.0,1751.66,1289774,2259249716.85,75400,942979,73.11,1,2019,-0.785519125683054,Other,1761.6230769230774,15.13364925408935,1791.8903754312562,1731.3557784148984,Hold Buy/Liquidate Short
425,HINDUNILVR,EQ,29-Jan-2019,1743.0,1745.0,1763.85,1726.1,1758.0,1756.7,1750.93,1319822,2310911235.4,55006,905273,68.59,1,2019,0.7860011474469353,Slight positive,1759.3538461538462,13.2337866454225,1785.8214194446912,1732.886272863001,Hold Buy/Liquidate Short
426,HINDUNILVR,EQ,30-Jan-2019,1756.7,1760.0,1760.75,1728.1,1729.0,1733.35,1740.74,1259978,2193294539.3,93638,785972,62.38,1,2019,-1.329196789434739,Other,1756.5807692307694,14.654074212581254,1785.8889176559314,1727.2726208056067,Hold Buy/Liquidate Short
427,HINDUNILVR,EQ,31-Jan-2019,1733.35,1735.9,1774.9,1735.25,1757.15,1763.25,1764.22,1880257,3317179921.7,69687,1166486,62.04,1,2019,1.7249834136210174,positive,1756.530769230769,14.628105631323965,1785.7869804934166,1727.2745579681214,Hold Short/Liquidate Buy
428,HINDUNILVR,EQ,01-Feb-2019,1763.25,1763.25,1832.5,1761.45,1799.9,1799.3,1802.24,2342251,4221289201.0,99426,1205126,51.45,2,2019,2.0445200623848026,positive,1757.2576923076922,16.532655137624907,1790.3230025829419,1724.1923820324425,Short
429,HINDUNILVR,EQ,04-Feb-2019,1799.3,1799.9,1823.0,1794.7,1802.65,1802.6,1807.77,1116390,2018179454.75,59891,492621,44.13,2,2019,0.18340465736674805,Slight or No change,1759.5692307692307,20.478754625900567,1800.526740021032,1718.6117215174295,Short
430,HINDUNILVR,EQ,05-Feb-2019,1802.6,1805.0,1834.95,1804.95,1817.35,1821.45,1825.73,1278708,2334579666.6,72753,698355,54.61,2,2019,1.0457117496948998,positive,1764.9499999999996,26.489439719799318,1817.9288794395984,1711.9711205604012,Short
431,HINDUNILVR,EQ,06-Feb-2019,1821.45,1828.4,1836.45,1820.0,1830.0,1829.95,1830.56,859789,1573896138.2,46763,508938,59.19,2,2019,0.4666611765351769,Slight or No change,1771.5538461538465,31.149668681650443,1833.8531835171468,1709.2545087905453,Hold Short/Liquidate Buy
432,HINDUNILVR,EQ,07-Feb-2019,1829.95,1834.0,1845.0,1828.35,1837.65,1839.05,1839.14,927434,1705677898.05,59806,523368,56.43,2,2019,0.4972813464848791,Slight or No change,1778.6423076923074,35.28259631271985,1849.2075003177474,1708.077115066868,Hold Short/Liquidate Buy
433,HINDUNILVR,EQ,08-Feb-2019,1839.05,1839.1,1847.0,1811.0,1815.0,1817.3,1827.11,1222765,2234122584.55,61098,862722,70.56,2,2019,-1.1826758380685698,Other,1783.8038461538458,35.68082153823372,1855.165489230313,1712.4422030773785,Hold Short/Liquidate Buy
434,HINDUNILVR,EQ,11-Feb-2019,1817.3,1811.05,1815.4,1795.75,1812.5,1804.8,1804.64,797453,1439115107.0,65801,493336,61.86,2,2019,-0.6878335992956619,Other,1786.6961538461535,35.746622576731475,1858.1893989996163,1715.2029086926905,Hold Short/Liquidate Buy
435,HINDUNILVR,EQ,12-Feb-2019,1804.8,1810.0,1812.0,1789.0,1793.0,1794.5,1796.79,990035,1778882803.75,65893,610526,61.67,2,2019,-0.5707003546099321,Other,1789.3884615384613,34.834000116335076,1859.0564617711316,1719.7204613057906,Hold Short/Liquidate Buy
436,HINDUNILVR,EQ,13-Feb-2019,1794.5,1800.0,1814.9,1791.6,1793.4,1798.95,1803.74,1227463,2214018893.15,79931,723389,58.93,2,2019,0.2479799387015813,Slight or No change,1792.6307692307691,33.483382311647055,1859.5975338540632,1725.664004607475,Hold Short/Liquidate Buy
437,HINDUNILVR,EQ,14-Feb-2019,1798.95,1796.0,1798.5,1777.0,1782.35,1785.05,1786.78,1341658,2397249318.6,68692,797555,59.45,2,2019,-0.7726729481086214,Other,1795.8653846153845,30.154991188724107,1856.1753669928326,1735.555402237936,Hold Buy/Liquidate Short
438,HINDUNILVR,EQ,15-Feb-2019,1785.05,1790.0,1790.0,1747.5,1773.0,1772.8,1765.01,1177218,2077805146.0,63074,629801,53.5,2,2019,-0.6862552869667526,Other,1797.1038461538458,28.708342730119067,1854.520531614084,1739.6871606936074,Hold Buy/Liquidate Short
439,HINDUNILVR,EQ,18-Feb-2019,1772.8,1775.1,1775.1,1735.0,1753.0,1751.9,1746.17,1513430,2642700487.45,68178,960848,63.49,2,2019,-1.1789259927797782,Other,1798.530769230769,25.564286110925593,1849.6593414526199,1747.4021970089182,Hold Buy/Liquidate Short
440,HINDUNILVR,EQ,19-Feb-2019,1751.9,1750.0,1759.6,1730.45,1740.7,1737.95,1741.74,1598381,2783957888.8,69502,963881,60.3,2,2019,-0.7962783263884998,Other,1796.584615384615,29.18111821467255,1854.9468518139606,1738.2223789552704,Buy
441,HINDUNILVR,EQ,20-Feb-2019,1737.95,1742.7,1745.95,1722.0,1736.0,1733.5,1731.28,1430235,2476135669.15,93932,929685,65.0,2,2019,-0.2560487931183353,Slight or No change,1791.5230769230768,33.982468613671884,1859.488014150421,1723.558139695733,Hold Buy/Liquidate Short
442,HINDUNILVR,EQ,21-Feb-2019,1733.5,1737.0,1758.0,1736.35,1753.8,1754.7,1750.18,1225418,2144698391.35,88905,778410,63.52,2,2019,1.222959330833584,positive,1787.8384615384616,35.25436825092022,1858.3471980403021,1717.329725036621,Hold Buy/Liquidate Short
443,HINDUNILVR,EQ,22-Feb-2019,1754.7,1760.0,1773.0,1751.95,1767.65,1768.55,1765.88,1360163,2401890279.2,59415,977598,71.87,2,2019,0.7893087137402333,Slight positive,1783.7692307692307,34.085056222552424,1851.9393432143358,1715.5991183241256,Hold Buy/Liquidate Short
444,HINDUNILVR,EQ,25-Feb-2019,1768.55,1772.0,1775.8,1759.0,1772.0,1770.15,1767.01,1490746,2634161620.65,85731,1067441,71.6,2,2019,0.09046959373499863,Slight or No change,1779.1692307692306,31.250643583152215,1841.6705179355354,1716.6679436029267,Hold Buy/Liquidate Short
445,HINDUNILVR,EQ,26-Feb-2019,1770.15,1763.4,1785.9,1762.0,1768.9,1772.25,1776.55,2190515,3891559939.65,98700,1570684,71.7,2,2019,0.11863401406659868,Slight or No change,1774.0307692307692,25.55737449402557,1825.1455182188206,1722.9160202427179,Hold Buy/Liquidate Short
446,HINDUNILVR,EQ,27-Feb-2019,1772.25,1779.0,1779.0,1728.55,1735.5,1736.5,1745.45,1491740,2603752524.0,99084,830574,55.68,2,2019,-2.0172097616024787,Other,1767.8153846153848,23.93094566160364,1815.677275938592,1719.9534932921774,Hold Buy/Liquidate Short
447,HINDUNILVR,EQ,28-Feb-2019,1736.5,1749.0,1756.65,1727.6,1732.3,1732.65,1739.45,1895136,3296500396.9,94965,1257714,66.37,2,2019,-0.2217103368845285,Slight or No change,1762.2653846153848,22.986575653163552,1808.2385359217121,1716.2922333090576,Hold Buy/Liquidate Short
448,HINDUNILVR,EQ,01-Mar-2019,1732.65,1735.0,1749.0,1731.05,1735.0,1734.65,1739.39,761115,1323878629.6,59544,488995,64.25,3,2019,0.11543012149020092,Slight or No change,1757.6615384615386,21.963209330713795,1801.5879571229666,1713.7351198001113,Hold Buy/Liquidate Short
449,HINDUNILVR,EQ,05-Mar-2019,1734.65,1739.8,1739.8,1717.5,1725.0,1724.6,1724.93,1406843,2426703625.95,116686,853009,60.63,3,2019,-0.5793675957686095,Other,1751.942307692308,19.89910850347179,1791.7405246992514,1712.1440906853643,Hold Buy/Liquidate Short
450,HINDUNILVR,EQ,06-Mar-2019,1724.6,1726.1,1730.0,1697.95,1700.0,1699.8,1707.44,2193045,3744496305.55,108551,1573909,71.77,3,2019,-1.4380146120839599,Other,1745.3846153846155,22.013919693197913,1789.4124547710114,1701.35677599822,Buy
451,HINDUNILVR,EQ,07-Mar-2019,1699.8,1706.35,1720.0,1699.8,1707.35,1705.4,1708.79,1566441,2676722914.55,79955,906201,57.85,3,2019,0.3294505235910128,Slight or No change,1740.2000000000005,22.936642808734547,1786.0732856174695,1694.3267143825315,Hold Buy/Liquidate Short
452,HINDUNILVR,EQ,08-Mar-2019,1705.4,1706.0,1718.0,1695.1,1701.8,1701.6,1702.7,1419614,2417176480.1,50981,838206,59.04,3,2019,-0.2228216254251292,Slight or No change,1736.3307692307694,24.95249268164948,1786.2357545940686,1686.4257838674705,Hold Buy/Liquidate Short
453,HINDUNILVR,EQ,11-Mar-2019,1701.6,1708.75,1726.0,1703.0,1717.0,1714.95,1716.43,1427771,2450671779.85,62445,937086,65.63,3,2019,0.7845557122708069,Slight positive,1734.5615384615387,25.634198786738434,1785.8299360350156,1683.2931408880618,Hold Buy/Liquidate Short
454,HINDUNILVR,EQ,12-Mar-2019,1714.95,1718.9,1739.0,1718.8,1736.0,1734.8,1734.4,1861116,3227927396.95,86794,1306720,70.21,3,2019,1.1574681477594106,positive,1734.6615384615384,25.63224819320425,1785.926034847947,1683.3970420751302,Hold Short/Liquidate Buy
455,HINDUNILVR,EQ,13-Mar-2019,1734.8,1749.0,1755.5,1741.1,1748.5,1747.6,1747.33,1744331,3047928323.8,86427,1126260,64.57,3,2019,0.7378372146645162,Slight positive,1734.1153846153845,25.242378260745028,1784.6001411368743,1683.6306280938943,Hold Short/Liquidate Buy
456,HINDUNILVR,EQ,14-Mar-2019,1747.6,1750.75,1751.7,1730.2,1738.0,1737.3,1736.25,867427,1506070230.0,73209,578365,66.68,3,2019,-0.5893797207598972,Other,1731.7115384615383,23.0857293027102,1777.882997066959,1685.5400798561182,Hold Short/Liquidate Buy
457,HINDUNILVR,EQ,15-Mar-2019,1737.3,1745.0,1746.5,1694.45,1701.0,1698.4,1702.04,3571762,6079288149.8,128175,2297393,64.32,3,2019,-2.2391066597593934,Other,1726.1923076923074,21.66323542855184,1769.5187785494113,1682.865836835204,Hold Buy/Liquidate Short
458,HINDUNILVR,EQ,18-Mar-2019,1698.4,1710.0,1710.95,1686.9,1697.0,1697.55,1698.64,1621113,2753679358.95,62545,760107,46.89,3,2019,-0.05004710315591465,Slight or No change,1720.4461538461535,18.030950954116914,1756.5080557543874,1684.38425193792,Hold Buy/Liquidate Short
459,HINDUNILVR,EQ,19-Mar-2019,1697.55,1697.6,1709.4,1688.2,1701.0,1699.65,1698.3,1456211,2473089662.45,75420,952246,65.39,3,2019,0.12370769638596625,Slight or No change,1717.6115384615384,18.192674279444603,1753.9968870204275,1681.2261899026491,Hold Buy/Liquidate Short
460,HINDUNILVR,EQ,20-Mar-2019,1699.65,1705.0,1716.5,1683.45,1685.05,1687.55,1702.74,2312268,3937180157.8,87548,1583603,68.49,3,2019,-0.7119112758509183,Other,1714.1423076923074,19.349330804091423,1752.8409693004903,1675.4436460841248,Hold Buy/Liquidate Short
461,HINDUNILVR,EQ,22-Mar-2019,1687.55,1687.55,1703.85,1673.7,1677.5,1678.05,1685.25,1636228,2757456874.7,69901,786092,48.04,3,2019,-0.5629462830730958,Other,1709.7884615384612,20.672890398730964,1751.1342423359229,1668.442680740999,Hold Buy/Liquidate Short
462,HINDUNILVR,EQ,25-Mar-2019,1678.05,1674.0,1687.5,1660.0,1676.0,1673.85,1674.08,2039945,3415026503.65,53113,1327607,65.08,3,2019,-0.2502905157772406,Slight or No change,1705.8846153846148,22.36532271751174,1750.6152608196385,1661.1539699495913,Hold Buy/Liquidate Short
463,HINDUNILVR,EQ,26-Mar-2019,1673.85,1679.9,1691.55,1674.0,1684.0,1683.8,1683.21,1452899,2445541295.55,56242,784693,54.01,3,2019,0.5944379723392235,Slight positive,1704.6538461538462,23.154386387386545,1750.9626189286193,1658.3450733790728,Hold Buy/Liquidate Short
464,HINDUNILVR,EQ,27-Mar-2019,1683.8,1684.0,1707.8,1675.0,1676.0,1680.8,1693.98,1520533,2575753464.15,60863,709104,46.64,3,2019,-0.17816842855445936,Slight or No change,1702.761538461538,24.07523930177899,1750.912017065096,1654.61105985798,Hold Buy/Liquidate Short
465,HINDUNILVR,EQ,28-Mar-2019,1680.8,1685.0,1692.0,1673.4,1689.85,1683.9,1681.5,1852958,3115749382.3,60847,1266445,68.35,3,2019,0.18443598286530527,Slight or No change,1701.4,24.64027022312637,1750.6805404462525,1652.1194595537472,Hold Buy/Liquidate Short
466,HINDUNILVR,EQ,29-Mar-2019,1683.9,1695.3,1712.85,1691.9,1706.5,1706.8,1706.33,2348874,4007948160.0,101910,1640895,69.86,3,2019,1.3599382386127346,positive,1700.7730769230766,24.36897460048212,1749.5110261240409,1652.0351277221125,Hold Short/Liquidate Buy
467,HINDUNILVR,EQ,01-Apr-2019,1706.8,1710.0,1721.35,1686.0,1690.0,1690.0,1702.01,1283162,2183957654.5,84799,633302,49.35,4,2019,-0.984298101710801,Other,1697.3269230769226,22.229865565921287,1741.7866542087656,1652.8671919450805,Hold Buy/Liquidate Short
468,HINDUNILVR,EQ,02-Apr-2019,1690.0,1693.15,1697.0,1680.1,1682.0,1687.15,1687.2,1227869,2071666085.85,49263,679972,55.38,4,2019,-0.16863905325443795,Slight or No change,1692.676923076923,16.393845585429847,1725.464614247783,1659.8892319060633,Hold Buy/Liquidate Short
469,HINDUNILVR,EQ,03-Apr-2019,1687.15,1682.0,1686.6,1668.65,1671.1,1670.8,1677.49,1233102,2068511885.3,66579,609761,49.45,4,2019,-0.9690898853095486,Other,1687.5615384615385,10.693868060928104,1708.9492745833948,1666.1738023396824,Hold Buy/Liquidate Short
470,HINDUNILVR,EQ,04-Apr-2019,1670.8,1668.0,1686.6,1658.0,1666.5,1666.55,1671.46,1212398,2026476312.45,44295,697667,57.54,4,2019,-0.25436916447211244,Slight or No change,1685.1115384615384,11.612801016028154,1708.3371404935945,1661.8859364294822,Hold Buy/Liquidate Short
